countries,hts_code,condition
2050;2110;2150;2190;2230;2470,63061911,fta
2050;2110;2150;2190;2230;2470,63061921,fta
2050;2110;2150;2190;2230;2470,63062210,fta
2050;2110;2150;2190;2230;2470,63062290,fta
2050;2110;2150;2190;2230;2470,63062911,fta
2050;2110;2150;2190;2230;2470,63062921,fta
2050;2110;2150;2190;2230;2470,63063000,fta
2050;2110;2150;2190;2230;2470,63064041,fta
2050;2110;2150;2190;2230;2470,63064049,fta
2050;2110;2150;2190;2230;2470,63069010,fta
2050;2110;2150;2190;2230;2470,63069050,fta
2050;2110;2150;2190;2230;2470,63071010,fta
2050;2110;2150;2190;2230;2470,63071020,fta
2050;2110;2150;2190;2230;2470,63072000,fta
2050;2110;2150;2190;2230;2470,63079030,fta
2050;2110;2150;2190;2230;2470,63079040,fta
2050;2110;2150;2190;2230;2470,63079050,fta
2050;2110;2150;2190;2230;2470,63079060,fta
2050;2110;2150;2190;2230;2470,63079068,fta
2050;2110;2150;2190;2230;2470,63079072,fta
2050;2110;2150;2190;2230;2470,63079075,fta
2050;2110;2150;2190;2230;2470,63079085,fta
2050;2110;2150;2190;2230;2470,63079089,fta
2050;2110;2150;2190;2230;2470,63079098,fta
2050;2110;2150;2190;2230;2470,63080000,fta
2050;2110;2150;2190;2230;2470,63101010,fta
2050;2110;2150;2190;2230;2470,63101020,fta
2050;2110;2150;2190;2230;2470,63109010,fta
2050;2110;2150;2190;2230;2470,63109020,fta
2050;2110;2150;2190;2230;2470,65010030,fta
2050;2110;2150;2190;2230;2470,65010060,fta
2050;2110;2150;2190;2230;2470,65010090,fta
2050;2110;2150;2190;2230;2470,65020020,fta
2050;2110;2150;2190;2230;2470,65020040,fta
2050;2110;2150;2190;2230;2470,65020060,fta
2050;2110;2150;2190;2230;2470,65020090,fta
2050;2110;2150;2190;2230;2470,65040030,fta
2050;2110;2150;2190;2230;2470,65040060,fta
2050;2110;2150;2190;2230;2470,65040090,fta
2050;2110;2150;2190;2230;2470,65050001,fta
2050;2110;2150;2190;2230;2470,65050004,fta
2050;2110;2150;2190;2230;2470,65050008,fta
2050;2110;2150;2190;2230;2470,65050015,fta
2050;2110;2150;2190;2230;2470,65050020,fta
2050;2110;2150;2190;2230;2470,65050025,fta
2050;2110;2150;2190;2230;2470,65050030,fta
2050;2110;2150;2190;2230;2470,65050040,fta
2050;2110;2150;2190;2230;2470,65050050,fta
2050;2110;2150;2190;2230;2470,65050060,fta
2050;2110;2150;2190;2230;2470,65050070,fta
2050;2110;2150;2190;2230;2470,65050080,fta
2050;2110;2150;2190;2230;2470,65050090,fta
2050;2110;2150;2190;2230;2470,65069100,fta
2050;2110;2150;2190;2230;2470,65069930,fta
2050;2110;2150;2190;2230;2470,65069960,fta
2050;2110;2150;2190;2230;2470,65070000,fta
2050;2110;2150;2190;2230;2470,70191100,fta
2050;2110;2150;2190;2230;2470,70191200,fta
2050;2110;2150;2190;2230;2470,70191305,fta
2050;2110;2150;2190;2230;2470,70191315,fta
2050;2110;2150;2190;2230;2470,70191324,fta
2050;2110;2150;2190;2230;2470,70191328,fta
2050;2110;2150;2190;2230;2470,70191335,fta
2050;2110;2150;2190;2230;2470,70191930,fta
2050;2110;2150;2190;2230;2470,70191970,fta
2050;2110;2150;2190;2230;2470,70191991,fta
2050;2110;2150;2190;2230;2470,70196105,fta
2050;2110;2150;2190;2230;2470,70196110,fta
2050;2110;2150;2190;2230;2470,70196130,fta
2050;2110;2150;2190;2230;2470,70196140,fta
2050;2110;2150;2190;2230;2470,70196170,fta
2050;2110;2150;2190;2230;2470,70196190,fta
2050;2110;2150;2190;2230;2470,70196305,fta
2050;2110;2150;2190;2230;2470,70196315,fta
2050;2110;2150;2190;2230;2470,70196330,fta
2050;2110;2150;2190;2230;2470,70196340,fta
2050;2110;2150;2190;2230;2470,70196370,fta
2050;2110;2150;2190;2230;2470,70196390,fta
2050;2110;2150;2190;2230;2470,70196405,fta
2050;2110;2150;2190;2230;2470,70196415,fta
2050;2110;2150;2190;2230;2470,70196430,fta
2050;2110;2150;2190;2230;2470,70196440,fta
2050;2110;2150;2190;2230;2470,70196470,fta
2050;2110;2150;2190;2230;2470,70196490,fta
2050;2110;2150;2190;2230;2470,70196551,fta
2050;2110;2150;2190;2230;2470,70196590,fta
2050;2110;2150;2190;2230;2470,70196630,fta
2050;2110;2150;2190;2230;2470,70196640,fta
2050;2110;2150;2190;2230;2470,70196670,fta
2050;2110;2150;2190;2230;2470,70196690,fta
2050;2110;2150;2190;2230;2470,70196930,fta
2050;2110;2150;2190;2230;2470,70196940,fta
2050;2110;2150;2190;2230;2470,70196970,fta
2050;2110;2150;2190;2230;2470,70196990,fta
2050;2110;2150;2190;2230;2470,94043040,fta
2050;2110;2150;2190;2230;2470,94043080,fta
2050;2110;2150;2190;2230;2470,94044010,fta
2050;2110;2150;2190;2230;2470,94044090,fta
2050;2110;2150;2190;2230;2470,94049010,fta
2050;2110;2150;2190;2230;2470,94049020,fta
2050;2110;2150;2190;2230;2470,94049081,fta
2050;2110;2150;2190;2230;2470,94049096,fta
2110,01061100,full
2110,01062000,full
2110,01063100,full
2110,01063200,full
2110,06042000,full
2110,06049060,full
2110,12122100,full
2110,12122900,full
2110,13012000,full
2110,13021991,full
2110,13023200,full
2110,14049030,full
2110,15111000,full
2110,15132900,full
2110,15153000,full
2110,23065000,full
2110,33013000,full
2110,38231100,full
2110,38231200,full
2110,44034100,full
2110,44092205,full
2110,44092210,full
2110,44092225,full
2110,44092240,full
2110,44092250,full
2110,44092260,full
2110,44092265,full
2110,44092290,full
2110,44123106,full
2110,44123126,full
2110,44123142,full
2110,44123145,full
2110,44123148,full
2110,44123152,full
2110,44123161,full
2110,44123192,full
2110,44124100,full
2110,44125110,full
2110,44125131,full
2110,44125141,full
2110,44125151,full
2110,44129106,full
2110,44129110,full
2110,44129131,full
2110,44129141,full
2110,44129151,full
2110,45011000,full
2110,45019020,full
2110,45019040,full
2110,45020000,full
2110,45031020,full
2110,45031030,full
2110,45031040,full
2110,45031060,full
2110,45039020,full
2110,45039040,full
2110,45039060,full
2110,45041010,full
2110,45041020,full
2110,45041030,full
2110,45041040,full
2110,45041045,full
2110,45041047,full
2110,45041050,full
2110,45049000,full
2110,46012240,full
2110,46012280,full
2110,46012290,full
2110,46012940,full
2110,46019301,full
2110,46019305,full
2110,46019320,full
2110,46021205,full
2110,46021214,full
2110,46021216,full
2110,46021223,full
2110,46021225,full
2110,46021235,full
2110,46021245,full
2110,50040000,full
2110,50050000,full
2110,50060010,full
2110,50060090,full
2110,50071030,full
2110,50071060,full
2110,50072000,full
2110,50079030,full
2110,71011030,full
2110,71011060,full
2110,71021000,full
2110,71023100,full
2110,71023900,full
2110,71031020,full
2110,71031040,full
2110,71039100,full
2110,71039910,full
2110,71039950,full
2110,72051000,full
2110,81129207,full
3310,01061100,full
3310,01061201,full
3310,01061991,full
3310,01062000,full
3310,01063100,full
3310,01063200,full
3310,01063901,full
3310,01069001,full
3310,02085000,full
3310,02089025,full
3310,03023100,full
3310,03023200,full
3310,03048700,full
3310,04101000,full
3310,05010000,full
3310,05100040,full
3310,06011015,full
3310,06011030,full
3310,06011045,full
3310,06011060,full
3310,06011075,full
3310,06011090,full
3310,06012090,full
3310,06024000,full
3310,06029020,full
3310,06029030,full
3310,06029060,full
3310,06031100,full
3310,06031230,full
3310,06031270,full
3310,06031300,full
3310,06031400,full
3310,06031500,full
3310,06031901,full
3310,06039000,full
3310,06042000,full
3310,06049010,full
3310,06049030,full
3310,06049060,full
3310,12071000,full
3310,12113000,full
3310,12116000,full
3310,12119060,full
3310,12122100,full
3310,12122900,full
3310,12129400,full
3310,13021991,full
3310,13023100,full
3310,14011000,full
3310,14012020,full
3310,14012040,full
3310,14049040,full
3310,15111000,full
3310,15119000,full
3310,15132100,full
3310,15132900,full
3310,15153000,full
3310,15159021,full
3310,15159060,full
3310,16041440,full
3310,21013000,full
3310,21022060,full
3310,23065000,full
3310,29334908,full
3310,33011951,full
3310,33012910,full
3310,33013000,full
3310,38231100,full
3310,38231200,full
3310,38231920,full
3310,38237040,full
3310,44034100,full
3310,44092205,full
3310,44092210,full
3310,44092225,full
3310,44092240,full
3310,44092250,full
3310,44092260,full
3310,44092265,full
3310,44092290,full
3310,44123106,full
3310,44123126,full
3310,44123142,full
3310,44123145,full
3310,44123148,full
3310,44123152,full
3310,44123161,full
3310,44123192,full
3310,44124100,full
3310,44125110,full
3310,44125131,full
3310,44125141,full
3310,44125151,full
3310,44129106,full
3310,44129110,full
3310,44129131,full
3310,44129141,full
3310,44129151,full
3310,45011000,full
3310,45019020,full
3310,45019040,full
3310,45020000,full
3310,45031020,full
3310,45031030,full
3310,45031040,full
3310,45031060,full
3310,45039020,full
3310,45039040,full
3310,45039060,full
3310,45041010,full
3310,45041020,full
3310,45041030,full
3310,45041040,full
3310,45041045,full
3310,45041047,full
3310,45041050,full
3310,45049000,full
3310,46012240,full
3310,46012280,full
3310,46012290,full
3310,46012940,full
3310,46019301,full
3310,46019305,full
3310,46019320,full
3310,46021205,full
3310,46021214,full
3310,46021216,full
3310,46021223,full
3310,46021225,full
3310,46021235,full
3310,46021245,full
3310,50040000,full
3310,50050000,full
3310,50060010,full
3310,50060090,full
3310,50071030,full
3310,50071060,full
3310,50072000,full
3310,50079030,full
3310,71011030,full
3310,71011060,full
3310,71021000,full
3310,71023100,full
3310,71023900,full
3310,71031020,full
3310,71031040,full
3310,71039100,full
3310,71039910,full
3310,71039950,full
3310,72051000,full
3310,81129207,full
3570,01061991,full
3570,01063901,full
3570,05100040,full
3570,06031901,full
3570,12119089,full
3570,12122900,full
3570,13021991,full
3570,14011000,full
3570,14012020,full
3570,15159060,full
3570,15159081,full
3570,21022060,full
3570,33011951,full
3570,44034100,full
3570,44092205,full
3570,44092210,full
3570,44092225,full
3570,44092240,full
3570,44092250,full
3570,44092260,full
3570,44092265,full
3570,44092290,full
3570,44123106,full
3570,44123126,full
3570,44123142,full
3570,44123145,full
3570,44123148,full
3570,44123152,full
3570,44123161,full
3570,44123192,full
3570,44124100,full
3570,44125110,full
3570,44125131,full
3570,44125141,full
3570,44125151,full
3570,44129106,full
3570,44129110,full
3570,44129131,full
3570,44129141,full
3570,44129151,full
3570,45011000,full
3570,45019020,full
3570,45019040,full
3570,45020000,full
3570,45031020,full
3570,45031030,full
3570,45031040,full
3570,45031060,full
3570,45039020,full
3570,45039040,full
3570,45039060,full
3570,45041010,full
3570,45041020,full
3570,45041030,full
3570,45041040,full
3570,45041045,full
3570,45041047,full
3570,45041050,full
3570,45049000,full
3570,46012240,full
3570,46012280,full
3570,46012290,full
3570,46012940,full
3570,46019301,full
3570,46019305,full
3570,46019320,full
3570,46021205,full
3570,46021214,full
3570,46021216,full
3570,46021223,full
3570,46021225,full
3570,46021235,full
3570,46021245,full
3570,50040000,full
3570,50050000,full
3570,50060010,full
3570,50060090,full
3570,50071030,full
3570,50071060,full
3570,50072000,full
3570,50079030,full
3570,71011030,full
3570,71011060,full
3570,71021000,full
3570,71023100,full
3570,71023900,full
3570,71031020,full
3570,71031040,full
3570,71039100,full
3570,71039910,full
3570,71039950,full
3570,72051000,full
3570,81129207,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,38231100,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,38231200,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,38231920,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,38237040,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45011000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45019020,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45019040,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45020000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45031020,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45031030,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45031040,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45031060,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45039020,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45039040,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45039060,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041010,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041020,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041030,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041040,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041045,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041047,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041050,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45049000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50040000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50050000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50060010,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50060090,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50071030,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50071060,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50072000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50079030,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71011030,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71011060,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71021000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71023100,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71023900,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71031020,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71031040,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71039100,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71039910,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71039950,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,72051000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,81129207,full
4120,22083030,full
4120,22083060,full
4120,8419200010,full
4120,90181130,full
4120,90181160,full
4120,90181190,full
4120,90181200,full
4120,90181300,full
4120,90181400,full
4120,90181940,full
4120,90181955,full
4120,90181975,full
4120,90181995,full
4120,90182000,full
4120,90184100,full
4120,90184940,full
4120,90184980,full
4120,90185000,full
4120,90189020,full
4120,90189030,full
4120,90189050,full
4120,90189060,full
4120,90189064,full
4120,90189068,full
4120,90189075,full
4120,90189080,full
4120,90191020,full
4120,90191040,full
4120,90192000,full
4120,90200060,full
4120,90200090,full
4120,90213100,full
4120,90213900,full
4120,90214000,full
4120,90215000,full
4120,90219040,full
4120,90219081,full
4120,90221200,full
4120,90221300,full
4120,90221400,full
4120,90221900,full
4120,90222100,full
4120,90223000,full
4120,90229005,full
4120,90229015,full
4120,90229025,full
4120,90229040,full
4120,90229060,full
4120,90229095,full
4419,01061400,full
4419,01061930,full
4419,01061991,full
4419,01062000,full
4419,01063100,full
4419,01063901,full
4419,01069001,full
4419,02085000,full
4419,02089025,full
4419,04101000,full
4419,05010000,full
4419,05100040,full
4419,06011015,full
4419,06011030,full
4419,06011045,full
4419,06011060,full
4419,06011075,full
4419,06011090,full
4419,06012090,full
4419,06024000,full
4419,06029030,full
4419,06029060,full
4419,06031100,full
4419,06031230,full
4419,06031270,full
4419,06031400,full
4419,06031500,full
4419,06031901,full
4419,06039000,full
4419,06042000,full
4419,06049010,full
4419,06049030,full
4419,06049060,full
4419,12129400,full
4419,13021921,full
4419,13023100,full
4419,13023200,full
4419,14049030,full
4419,14049040,full
4419,15153000,full
4419,15159021,full
4419,21013000,full
4419,21022060,full
4419,33011951,full
4419,33012910,full
4419,33013000,full
4419,38231100,full
4419,38231200,full
4419,38237040,full
4419,44034100,full
4419,44092205,full
4419,44092210,full
4419,44092225,full
4419,44092240,full
4419,44092250,full
4419,44092260,full
4419,44092265,full
4419,44092290,full
4419,44123106,full
4419,44123126,full
4419,44123142,full
4419,44123145,full
4419,44123148,full
4419,44123152,full
4419,44123161,full
4419,44123192,full
4419,44124100,full
4419,44125110,full
4419,44125131,full
4419,44125141,full
4419,44125151,full
4419,44129106,full
4419,44129110,full
4419,44129131,full
4419,44129141,full
4419,44129151,full
4419,45011000,full
4419,45019020,full
4419,45019040,full
4419,45020000,full
4419,45031020,full
4419,45031030,full
4419,45031040,full
4419,45031060,full
4419,45039020,full
4419,45039040,full
4419,45039060,full
4419,45041010,full
4419,45041020,full
4419,45041030,full
4419,45041040,full
4419,45041045,full
4419,45041047,full
4419,45041050,full
4419,45049000,full
4419,46012240,full
4419,46012280,full
4419,46012290,full
4419,46012940,full
4419,46019301,full
4419,46019305,full
4419,46019320,full
4419,46021205,full
4419,46021214,full
4419,46021216,full
4419,46021223,full
4419,46021225,full
4419,46021235,full
4419,46021245,full
4419,50010000,full
4419,50020000,full
4419,50030010,full
4419,50030090,full
4419,50040000,full
4419,50050000,full
4419,50060010,full
4419,50060090,full
4419,50071030,full
4419,50071060,full
4419,50072000,full
4419,50079030,full
4419,51021190,full
4419,71011030,full
4419,71011060,full
4419,71021000,full
4419,71023100,full
4419,71023900,full
4419,71031020,full
4419,71031040,full
4419,71039100,full
4419,71039910,full
4419,71039950,full
4419,72051000,full
4419,81129207,full
5110,01061300,full
5110,01061400,full
5110,01061930,full
5110,01061991,full
5110,01062000,full
5110,01063100,full
5110,01063200,full
5110,01063901,full
5110,01069001,full
5110,04101000,full
5110,05010000,full
5110,05100040,full
5110,06011015,full
5110,06011030,full
5110,06011045,full
5110,06011060,full
5110,06011075,full
5110,06011090,full
5110,06012090,full
5110,06024000,full
5110,06029020,full
5110,06029030,full
5110,06029060,full
5110,06031100,full
5110,06031230,full
5110,06031270,full
5110,06031300,full
5110,06031400,full
5110,06031500,full
5110,06031901,full
5110,06039000,full
5110,06042000,full
5110,06049010,full
5110,06049030,full
5110,06049060,full
5110,12071000,full
5110,12116000,full
5110,12119060,full
5110,12119089,full
5110,12129400,full
5110,13012000,full
5110,13021921,full
5110,13021991,full
5110,13023100,full
5110,13023200,full
5110,14012020,full
5110,14012040,full
5110,14049030,full
5110,14049040,full
5110,15111000,full
5110,15119000,full
5110,15132100,full
5110,15132900,full
5110,15153000,full
5110,15159021,full
5110,15159060,full
5110,21013000,full
5110,21022060,full
5110,23065000,full
5110,33011951,full
5110,33012910,full
5110,33013000,full
5110,38231100,full
5110,38231200,full
5110,38231920,full
5110,38237040,full
5110,42021100,full
5110,42021221,full
5110,42021229,full
5110,42021240,full
5110,42021260,full
5110,42021281,full
5110,42021289,full
5110,42021900,full
5110,42022130,full
5110,42022160,full
5110,42022190,full
5110,42022215,full
5110,42022235,full
5110,42022240,full
5110,42022245,full
5110,42022260,full
5110,42022270,full
5110,42022281,full
5110,42022289,full
5110,42022910,full
5110,42022920,full
5110,42022950,full
5110,42022990,full
5110,42023130,full
5110,42023160,full
5110,42023210,full
5110,42023220,full
5110,42023240,full
5110,42023280,full
5110,42023285,full
5110,42023291,full
5110,42023293,full
5110,42023299,full
5110,42023910,full
5110,42023920,full
5110,42023950,full
5110,42023990,full
5110,42029110,full
5110,42029190,full
5110,42029204,full
5110,42029208,full
5110,42029210,full
5110,42029215,full
5110,42029220,full
5110,42029231,full
5110,42029233,full
5110,42029239,full
5110,42029245,full
5110,42029250,full
5110,42029260,full
5110,42029291,full
5110,42029293,full
5110,42029294,full
5110,42029297,full
5110,42029910,full
5110,42029920,full
5110,42029930,full
5110,42029950,full
5110,42029990,full
5110,44034100,full
5110,44092205,full
5110,44092210,full
5110,44092225,full
5110,44092240,full
5110,44092250,full
5110,44092260,full
5110,44092265,full
5110,44092290,full
5110,44123106,full
5110,44123126,full
5110,44123142,full
5110,44123145,full
5110,44123148,full
5110,44123152,full
5110,44123161,full
5110,44123192,full
5110,44124100,full
5110,44125110,full
5110,44125131,full
5110,44125141,full
5110,44125151,full
5110,44129106,full
5110,44129110,full
5110,44129131,full
5110,44129141,full
5110,44129151,full
5110,45011000,full
5110,45019020,full
5110,45019040,full
5110,45020000,full
5110,45031020,full
5110,45031030,full
5110,45031040,full
5110,45031060,full
5110,45039020,full
5110,45039040,full
5110,45039060,full
5110,45041010,full
5110,45041020,full
5110,45041030,full
5110,45041040,full
5110,45041045,full
5110,45041047,full
5110,45041050,full
5110,45049000,full
5110,46012240,full
5110,46012280,full
5110,46012290,full
5110,46012940,full
5110,46019301,full
5110,46019305,full
5110,46019320,full
5110,46021205,full
5110,46021214,full
5110,46021216,full
5110,46021223,full
5110,46021225,full
5110,46021235,full
5110,46021245,full
5110,50010000,full
5110,50020000,full
5110,50030010,full
5110,50030090,full
5110,50040000,full
5110,50050000,full
5110,50060010,full
5110,50060090,full
5110,50071030,full
5110,50071060,full
5110,50072000,full
5110,50079030,full
5110,50079060,full
5110,51021190,full
5110,51021920,full
5110,51040000,full
5110,51051000,full
5110,51052100,full
5110,51052900,full
5110,51053100,full
5110,51053900,full
5110,51054000,full
5110,51061000,full
5110,51062000,full
5110,51071030,full
5110,51071060,full
5110,51072030,full
5110,51072060,full
5110,51081030,full
5110,51081040,full
5110,51081080,full
5110,51082030,full
5110,51082040,full
5110,51082080,full
5110,51091020,full
5110,51091040,full
5110,51091080,full
5110,51091090,full
5110,51099020,full
5110,51099040,full
5110,51099080,full
5110,51099090,full
5110,51100000,full
5110,51111120,full
5110,51111130,full
5110,51111170,full
5110,51111910,full
5110,51111920,full
5110,51111960,full
5110,51112005,full
5110,51112010,full
5110,51112090,full
5110,51113005,full
5110,51113010,full
5110,51113090,full
5110,51119030,full
5110,51119040,full
5110,51119050,full
5110,51119090,full
5110,51121110,full
5110,51121130,full
5110,51121160,full
5110,51121920,full
5110,51121960,full
5110,51121995,full
5110,51122010,full
5110,51122020,full
5110,51122030,full
5110,51123010,full
5110,51123020,full
5110,51123030,full
5110,51129030,full
5110,51129040,full
5110,51129050,full
5110,51129090,full
5110,51130000,full
5110,52030005,full
5110,52030010,full
5110,52030030,full
5110,52030050,full
5110,52041100,full
5110,52041900,full
5110,52042000,full
5110,52051110,full
5110,52051120,full
5110,52051210,full
5110,52051220,full
5110,52051310,full
5110,52051320,full
5110,52051410,full
5110,52051420,full
5110,52051510,full
5110,52051520,full
5110,52052100,full
5110,52052200,full
5110,52052300,full
5110,52052400,full
5110,52052600,full
5110,52052700,full
5110,52052800,full
5110,52053100,full
5110,52053200,full
5110,52053300,full
5110,52053400,full
5110,52053500,full
5110,52054100,full
5110,52054200,full
5110,52054300,full
5110,52054400,full
5110,52054600,full
5110,52054700,full
5110,52054800,full
5110,52061100,full
5110,52061200,full
5110,52061300,full
5110,52061400,full
5110,52061500,full
5110,52062100,full
5110,52062200,full
5110,52062300,full
5110,52062400,full
5110,52062500,full
5110,52063100,full
5110,52063200,full
5110,52063300,full
5110,52063400,full
5110,52063500,full
5110,52064100,full
5110,52064200,full
5110,52064300,full
5110,52064400,full
5110,52064500,full
5110,52071000,full
5110,52079000,full
5110,52081120,full
5110,52081140,full
5110,52081160,full
5110,52081180,full
5110,52081240,full
5110,52081260,full
5110,52081280,full
5110,52081300,full
5110,52081920,full
5110,52081940,full
