GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,UNIT,IS_LEAF,START_DATE
0106310000,80,3,맹금류,U,1,2002-01-01
0106320000,80,3,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],U,1,2013-01-01
0106330000,80,3,타조와 에뮤(emus)[드로마이어스 노배홀란디애(Dromaius novaehollandiae)],U,1,2017-01-01
0106390000,80,3,기타,U,1,2002-01-01
01064,80,2,곤충류,,0,
0106410000,80,3,벌,U,1,2022-01-01
0106490000,80,3,기타,U,1,2012-01-01
010690,80,2,기타,,0,
0106901000,80,3,양서류,U,1,2002-01-01
01069030,80,3,환형동물류,,0,
0106903010,80,4,갯지렁이,U,1,2002-01-01
0106903020,80,4,실지렁이,U,1,2012-01-01
0106903090,80,4,기타,U,1,2002-01-01
0106909000,80,3,기타,U,1,2002-01-01
02,80,0,제2류 육과 식용 설육(屑肉),,0,
0201,80,1,쇠고기(신선한 것이나 냉장한 것으로 한정한다),,0,
0201100000,80,2,도체(屠體)와 이분도체(二分屠體),,1,2002-01-01
020120,80,2,그 밖의 것으로서 뼈째로 절단한 것,,0,
0201201000,80,3,갈비,,1,2009-01-01
0201209000,80,3,기타,,1,2009-01-01
0201300000,80,2,뼈 없는 것,,1,2002-01-01
0202,80,1,쇠고기(냉동한 것으로 한정한다),,0,
0202100000,80,2,도체(屠體)와 이분도체(二分屠體),,1,2013-01-01
020220,80,2,그 밖의 것으로서 뼈째로 절단한 것,,0,
0202201000,80,3,갈비,,1,2009-01-01
0202209000,80,3,기타,,1,2009-01-01
0202300000,80,2,뼈 없는 것,,1,2002-01-01
0203,80,1,"돼지고기(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",,0,
02031,80,2,신선한 것이거나 냉장한 것,,0,
0203110000,80,3,도체(屠體)와 이분도체(二分屠體),,1,2013-01-01
0203120000,80,3,넓적다리살ㆍ어깨살과 이를 절단한 것(뼈가 있는 것으로 한정한다),,1,2013-01-01
020319,80,3,기타,,0,
0203191000,80,4,삼겹살,,1,2002-01-01
0203199000,80,4,기타,,1,2002-01-01
02032,80,2,냉동한 것,,0,
0203210000,80,3,도체(屠體)와 이분도체(二分屠體),,1,2013-01-01
