GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,IS_LEAF,START_DATE
8481805990,80,6,autres,1,01-07-1997
8481806100,10,4,autres,,01-01-1972
8481806100,20,5,Robinets et vannes à passage direct,,01-01-1972
8481806100,80,6,en fonte,1,01-01-1972
8481806300,80,6,en acier,0,01-01-1972
8481806350,80,7,destinés à certains types de véhicules aériens,1,01-01-1996
8481806390,80,7,autres,1,01-01-1972
8481806900,80,6,autres,0,01-01-1972
8481806950,80,7,destinés à certains types de véhicules aériens,1,01-01-1996
8481806960,10,7,autres,,01-01-2013
8481806960,80,8,"Vanne à quatre voies pour réfrigérants, comprenant: - une valve de pilotage solénoïde - un corps de vanne en laiton comprenant un tiroir et des connexions en cuivre d'une pression de service pouvant atteindre 4,5 MPa",1,01-01-2013
8481806999,80,8,autres,1,01-01-2013
8481807100,10,5,Robinets à soupapes,,01-01-1972
8481807100,80,6,en fonte,1,01-01-1972
8481807300,80,6,en acier,0,01-01-1972
8481807310,80,7,destinés à certains types de véhicules aériens,1,01-01-1972
8481807320,80,7,"Soupape de réglage de pression et de débit commandée par électroaimant externe: - en acier et/ou alliage(s) d'acier, - sans circuit intégré, - d'une pression de fonctionnement n'excédant pas 1 000 kPa, - d'un débit n'excédant pas 5 l/min, - sans électro-aimant",1,01-01-2019
8481807390,80,7,autres,1,01-01-1972
8481807900,80,6,autres,0,01-01-1972
8481807910,80,7,destinés à certains types de véhicules aériens,1,01-01-1972
8481807940,80,7,"Robinet de service adapté aux gaz de type R410A ou R32 lors du raccordement d'unités intérieures et extérieures, avec: -une pression de résistance du corps de robinet de 6,3 MPa, -un rapport de fuite inférieur à 1,6 g/a, -un taux d'impuretés inférieur à 1,2 mg/PCS, -une pression hermétique du corps de robinet de 4,2 MPa, destiné à la fabrication de systèmes de climatisation",1,01-01-2026
8481807990,80,7,autres,1,01-01-1972
8481808100,80,5,"Robinets à tournant sphérique, conique ou cylindrique",0,01-01-1972
8481808130,80,6,destinés à certains types de véhicules aériens,1,01-01-1996
8481808190,80,6,autres,1,01-01-1972
8481808500,80,5,Robinets à papillon,0,01-01-1972
8481808530,80,6,destinés à certains types de véhicules aériens,1,01-01-1996
8481808590,80,6,autres,1,01-01-1972
8481808700,80,5,Robinets à membrane,0,01-01-1972
8481808730,80,6,destinés à certains types de véhicules aériens,1,01-01-1996
8481808790,80,6,autres,1,01-01-1972
8481809900,80,5,autres,0,01-01-1972
8481809940,80,6,destinés à certains types de véhicules aériens,1,01-01-1996
8481809970,80,6,"Soupape de réglage de pression et de débit commandée par électroaimant externe: - en acier et/ou alliage(s) d'acier, - sans circuit intégré, - d'une pression de fonctionnement n'excédant pas 1 000 kPa, - d'un débit n'excédant pas 5 l/min, - sans électro-aimant",1,01-01-2019
8481809980,80,6,"Électrovanne d'un système de distribution à programme variable continu de moteur à combustion permettant de contrôler le débit d'huile en fonction de la vitesse du moteur et de la charge: -placée dans un boîtier métallique, -munie d'un connecteur électrique, -d'une force maximale de 10 N, -d'une tension de fonctionnement en courant continu comprise entre 9 V et 16 V, -d'une longueur comprise entre 80 mm et 110 mm, -d'une largeur comprise entre 80 mm et 110 mm, -d'une hauteur comprise entre 20 mm et 30 mm, destinée à la construction de moteurs de véhicules automobiles",1,01-01-2025
8481809990,80,6,autres,1,01-01-1972
8481900000,80,2,Parties,0,01-01-1972
8481900010,80,3,destinées à certains types de véhicules aériens,1,01-01-1972
8481900025,80,3,"Boîtier en aluminium moulé sous pression destiné aux systèmes électroniques de commande des gaz ou de recyclage des gaz d'échappement, comprenant les caractéristiques suivantes: -moulé à haute pression en aluminium EN AC-46000, -grenaillé et usiné, -une hauteur de 100 mm ou plus mais n'excédant pas 135 mm, -une largeur de 115 mm ou plus mais n'excédant pas 150 mm, -un poids de 210 g ou plus mais n'excédant pas 500 g",1,01-07-2025
8481900040,80,3,"Soupape: - servant à contrôler le débit de carburant, - constituée d'une tige et d'une tête, - présentant au moins 3 trous, mais pas plus de 8 trous sur la tête, - en métal et/ou alliage(s) métallique(s)",1,01-01-2019
8481900050,80,3,"Claviers en silicone ou plastique, comprenant - des parties en métaux communs et comprenant ou non des parties en plastique, résine époxy renforcée de fibre de verre ou bois, -même imprimés ou traités en surface, -avec ou sans conducteurs électriques, -avec ou sans membrane collée sur le clavier, -avec ou sans pellicule protectrice, -mono- ou multicouche",1,01-07-2020
8481900060,80,3,"Corps de buse pour la régulation de l'angle et de la distribution de l'injection de carburant: -de forme cylindrique, -fabriqué en acier inoxydable, -comptant au minimum 4, mais pas plus de 16 orifices, -présentant un débit de 100 cm³/minute ou plus mais n'excédant pas 500 cm³/minute,",1,01-01-2021
8481900070,80,3,"Aiguille d'injecteur servant à contrôler le débit de carburant dans le moteur, présentant: -2 trous, -4 rainures, -un diamètre de 3 mm ou plus mais n'excédant pas 6 mm, -une longueur de 25 mm ou plus mais n'excédant pas 35 mm, -en acier inoxydable avec chromage dur",1,01-01-2021
8481900080,80,3,"Vanne de commande de débit -fabriquée en acier, -dont l'orifice de sortie présente un diamètre d'au moins 0,05 mm mais n'excède pas 0,5 mm, -dont l'orifice d'entrée présente un diamètre d'au moins 0,1 mm mais n'excède pas 1,3 mm,",1,01-01-2021
8481900090,80,3,autres,1,01-01-1972
8482000000,80,1,"Roulements à billes, à galets, à rouleaux ou à aiguilles",0,01-01-1972
8482100000,80,2,Roulements à billes,0,01-01-1972
8482101000,80,3,dont le plus grand diamètre extérieur n'excède pas 30 mm,0,01-01-1972
8482101015,80,4,"Roulements à billes présentant: -un diamètre intérieur de 4 mm ou plus, mais n'excédant pas 9 mm, -un diamètre extérieur n'excédant pas 26 mm, -une largeur n'excédant pas 8 mm, Destinés à la fabrication de moteurs électriques d'une gamme de 40 000 tours/min ou plus mais n'excédant pas 80 000 tours/min",1,01-01-2020
8482101090,80,4,autres,1,01-01-2015
8482109000,80,3,autres,1,01-01-1972
8482200000,80,2,"Roulements à rouleaux coniques, y compris les assemblages de cônes et rouleaux coniques",1,01-01-1972
8482300000,80,2,Roulements à rouleaux en forme de tonneau,1,01-01-1972
8482400000,80,2,"Roulements à aiguilles, y compris les assemblages de cages et de rouleaux à aiguilles",1,01-01-1972
8482500000,80,2,"Roulements à rouleaux cylindriques, y compris les assemblages de cages et de rouleaux",0,01-01-1972
8482500020,80,3,"Palier à roulement axial en acier: -dont le support est en acier laminé à froid avec une teneur en carbone inférieure ou égale à 0,25 %, conformément à la norme ASTM A109-98, -dont les rouleaux sont en acier antifriction conformément aux normes ASTM 295-94, -d'un diamètre extérieur de 63 mm ou plus, mais n'excédant pas 66 mm, -d'un diamètre intérieur de 44 mm ou plus, mais n'excédant pas 46 mm, -d'un poids de 23 g ou plus, mais n'excédant pas 27 g, -comptant au minimum 36 rouleaux, mais pas plus de 38 rouleaux",1,01-07-2021
8482500090,80,3,autres,1,01-01-2015
8482800000,80,2,"autres, y compris les roulements combinés",0,01-01-1972
8482800010,80,3,Éléments de liaison destiné à la fabrication des arbres rotor arrière d'hélicoptères,1,01-07-2012
8482800090,80,3,autres,1,01-07-2012
8482910000,10,2,Parties,,01-01-1972
8482910000,80,3,"Billes, galets, rouleaux et aiguilles",0,01-01-1972
8482911000,80,4,Rouleaux coniques,1,01-01-1972
8482919000,80,4,autres,0,01-01-1972
8482919010,80,5,"Galets à profil logarithmique d’un diamètre de 25 mm mais n’excédant pas 70 mm ou billes d’un diamètre de 30 mm ou plus mais n’excédant pas 100 mm, - en acier 100Cr6 ou en acier 100CrMnSi6-4 (ISO 3290), - présentant une déviation de 0,5 mm ou moins, déterminée selon la méthode FBH, utilisés dans l’industrie des éoliennes",1,01-07-2021
8482919090,80,5,autres,1,01-07-2021
8482990000,80,3,autres,0,01-01-1972
8482990030,80,4,"Cages en laiton présentant les caractéristiques suivantes: — coulées en continu ou par centrifugation, — tournées, — contenant en poids 35 % ou plus, mais n'excédant pas 38 % de zinc, — contenant en poids 0,75 % ou plus, mais n'excédant pas 1,25 % de plomb, — contenant en poids 1,0 % ou plus, mais n'excédant pas 1,4 % d'aluminium, et — d'une résistance à la traction de 415 Pa ou plus du type utilisé pour la fabrication de roulements à billes",1,01-01-2020
8482990060,80,4,"Anneaux intérieur ou extérieur en acier, non durcis ou non rectifiés, l’anneau extérieur étant pourvu d’un ou plusieurs chemins de roulement interne et l’anneau intérieur d’un ou plusieurs chemins de roulement externe, avec des diamètres extérieurs de: — 14 mm ou plus mais n’excédant pas 77 mm pour l’anneau intérieur, — 26 mm ou plus mais n’excédant pas 101 mm pour l’anneau extérieur, destinés à être utilisés dans la fabrication de roulements",1,01-07-2023
8482990070,80,4,"Parties mâles et femelles de cages, - en acier laminé plat, - d'un diamètre de 14,5 mm ou plus mais n'excédant pas 420 mm, - la partie mâle comprenant les rivets, - la partie femelle comprenant les trous, utilisées pour la fabrication de roulements à billes à rainures profondes",1,01-07-2024
8482990080,80,4,"Cages perforées de différents diamètres, - en acier laminé plat, - d’une résistance à la traction de 270 mPA ou plus, pour la fabrication de roulements à rouleaux coniques",1,01-07-2024
8482990090,80,4,autres,1,01-01-2019
8483000000,80,1,"Arbres de transmission (y compris les arbres à cames et les vilebrequins) et manivelles; paliers et coussinets; engrenages et roues de friction; broches filetées à billes ou à rouleaux; réducteurs, multiplicateurs et variateurs de vitesse, y compris les convertisseurs de couple; volants et poulies, y compris les poulies à moufles; embrayages et organes d'accouplement, y compris les joints d'articulation",0,01-01-1972
8483100000,80,2,Arbres de transmission (y compris les arbres à cames et les vilebrequins) et manivelles,0,01-01-1972
8483102100,10,3,Manivelles et vilebrequins,,01-01-2006
8483102100,80,4,"coulés ou moulés en fonte, fer ou acier",0,01-01-2006
8483102110,80,5,destinés à des aéronefs civils,1,01-01-2006
8483102190,80,5,autres,1,01-01-2006
8483102500,80,4,en acier forgé,0,01-01-2006
8483102510,80,5,destinés à des aéronefs civils,1,01-01-2006
8483102590,80,5,autres,1,01-01-2006
8483102900,80,4,autres,0,01-01-2006
8483102910,80,5,destinés à des aéronefs civils,1,01-01-2006
8483102990,80,5,autres,1,01-01-2006
8483105000,80,3,Arbres articulés,0,01-01-2006
8483105010,80,4,destinés à des aéronefs civils,1,01-01-2006
8483105090,80,4,autres,1,01-01-2006
8483109500,80,3,autres,0,01-01-2006
8483109510,80,4,destinés à des aéronefs civils,1,01-01-2006
8483109530,80,4,"Arbre cannelé en alliage d'acier (arbre de torsion) avec des dents droites et un profilé en développante, présentant : -une denture extérieure dans un pas diamétral standard, -au minimum 17 dents, mais pas plus de 50 dents, -un diamètre de 35 mm ou plus, mais n'excédant pas 145 mm, -une longueur de 200 mm ou plus, mais n'excédant pas 1 345 mm, -une dureté de 35 HRC ou plus, mais n'excédant pas 45 HRC",1,01-01-2024
8483109540,80,4,"Arbre étagé en acier au carbone présentant: -des extrémités laminées, profilées en développante, cannelées, dont l'angle d'hélice est d'au moins 0°15,5' mais n'excède pas 0°21,5', -un diamètre maximal compris entre 16 mm et 18 mm, -une longueur comprise entre 137 mm et 155 mm, -un poids compris entre 0,12 kg et 0,28 kg",1,01-01-2025
8483109550,80,4,"Arbre de tambour pour la transmission du couple, en acier (SM45C pour la norme de l'arbre et STS430 pour la norme de l'anneau), présentant les caractéristiques suivantes: -une longueur de 137,8 mm ou plus mais n'excédant pas 138,2 mm, -un diamètre extérieur de 23 mm ou plus mais n'excédant pas 48,025 mm, -un poids de 1,0245 kg ou plus mais n'excédant pas 1,0445 kg, -une dureté de l'arbre de 40 ou plus sur l'échelle de dureté de Rockwell C (HRC) mais n'excédant pas 50 HRC, -une dureté de l'anneau de 90 ou plus sur l'échelle de dureté de Rockwell B (HRB) mais n'excédant pas 120 HRB, -une cannelure mâle à 37 dents d'un diamètre maximal de 41 mm ou plus mais n'excédant pas 48 mm",1,01-07-2025
8483109590,80,4,autres,1,01-01-2006
8483200000,80,2,Paliers à roulements incorporés,1,01-01-1972
8483300000,80,2,"Paliers, autres qu'à roulements incorporés; coussinets",0,01-01-1972
8483303200,10,3,Paliers,,01-01-2006
8483303200,80,4,pour roulements de tous genres,0,01-01-2006
8483303210,80,5,destinés à des aéronefs civils,1,01-01-2006
8483303230,80,5,"Corps de palier du type utilisé dans les turbocompresseurs: - en fonte grise (fonderie de précision) conforme à la norme DIN EN 1561, ou en fonte ductile (fonderie de précision) conforme à la norme DIN 1560 - doté de chambres d'huile, - sans roulements, - d'un diamètre de 50 mm ou plus, mais n'excédant pas 250 mm, - d'une hauteur de 40 mm ou plus, mais n'excédant pas 150 mm, - avec ou sans chambres d'eau et raccordements",1,01-07-2018
8483303290,80,5,autres,1,01-01-2006
8483303800,80,4,autres,0,01-01-2006
8483303810,80,5,destinés à des aéronefs civils,1,01-01-2006
8483303860,10,5,autres,,01-07-2018
8483303860,80,6,"Corps de palier du type utilisé dans les turbocompresseurs: - en fonte grise (fonderie de précision) conforme à la norme DIN EN 1561, ou en fonte ductile (fonderie de précision) conforme à la norme DIN 1560 - doté de chambres d'huile, - sans roulements, - d'un diamètre de 50 mm ou plus, mais n'excédant pas 250 mm, - d'une hauteur de 40 mm ou plus, mais n'excédant pas 150 mm, - avec ou sans chambres d'eau et raccordements",1,01-07-2018
8483303899,80,6,autres,1,01-01-2013
8483308000,80,3,Coussinets,0,01-01-2006
8483308010,80,4,destinés à des aéronefs civils,1,01-01-2006
8483308030,80,4,"Flasque de commutateur (boîtier de palier avec palier lisse) pour démarreur automobile de voitures particulières et de véhicules utilitaires -produite par moulage de précision à haute pression, -en alliage d'aluminium (EN AC-46000 ou EN AC-46000 S, selon les normes DIN EN 1706 et GB/T 16116); -avec un palier plat fritté",1,01-07-2026
8483308090,80,4,autres,1,01-01-2006
8483400000,80,2,"Engrenages et roues de friction, autres que les roues dentées et autres organes élémentaires de transmission présentés séparément; broches filetées à billes ou à rouleaux; réducteurs, multiplicateurs et variateurs de vitesse, y compris les convertisseurs de couple",0,01-01-1972
8483402100,10,3,Engrenages,,01-01-2006
8483402100,80,4,à roues cylindriques,0,01-01-2006
8483402110,80,5,destinés à des aéronefs civils,1,01-01-2006
8483402190,80,5,autres,1,01-01-2006
8483402300,80,4,à roues coniques ou cylindroconiques,0,01-01-2006
8483402310,80,5,destinés à des aéronefs civils,1,01-01-2006
8483402320,80,5,"Engrenage conique : -en alliages légers et en acier, -intégré dans des engrenages coniques à denture droite ou hélicoïdale, -d'un angle entre-axes de 30 degrés ou plus mais n'excédant pas 90 degrés, -d'un rapport d'engrenage de 1:1,3 ou plus mais n'excédant pas 1:1,46 -destiné à la fabrication de coupe-herbes, de débroussailleuses et d'autres types de machines de jardinage",1,01-07-2024
8483402330,80,5,"Engrenage conique : -en alliages légers et en acier, -intégré dans des engrenages coniques à denture droite, -d'un angle entre-axes de 24 degrés ou plus mais n'excédant pas 35 degrés, -destiné à la fabrication de coupe-herbes, de débroussailleuses et d'autres types de machines de jardinage",1,01-07-2024
8483402390,80,5,autres,1,01-01-2006
8483402500,80,4,à vis sans fin,0,01-01-2006
8483402510,80,5,destinés à des aéronefs civils,1,01-01-2006
8483402520,80,5,"Boîte de vitesses à vis sans fin -placée dans un boîtier en alliage d'aluminium, -pourvue de vis sans fins en matière plastique ou en acier, -percée de trous de fixation, -avec inversion du sens de la marche à 90 degrés, -avec un rapport de transmission 4/19, -équipée d'une vis-mère d’une longueur de 310 mm ou plus, mais n'excédant pas 380 mm, -d’un écrou-guide intégré au support de fixation, -avec ou sans support de vis-mère, -destinée à être attachée indirectement au moteur d'entraînement d'un système de commande de siège de voiture",1,01-07-2022
8483402590,80,5,autres,1,01-01-2006
8483402900,80,4,autres,0,01-01-2006
8483402910,80,5,destinés à des aéronefs civils,1,01-01-2006
8483402950,10,5,autres,,01-01-2012
8483402950,80,6,"Train d’engrenage de type roue cycloïdale, aux caractéristiques suivantes: - couple nominal de 50 Nm ou plus mais n’excédant pas 9 000 Nm, - rapports standards de 1:50 ou plus mais n’excédant pas 1:475, - rattrapage n’excédant pas un arc minute, - rendement supérieur à 80 % d’un type utilisé pour les bras de robots",1,01-01-2012
8483402960,80,6,"Train épicycloïdal, d'un type utilisé dans les outils manuels électroportatifs, avec pour caractéristiques: - un couple nominal de 25 Nm ou plus mais n'excédant pas 70 Nm; - des rapports standards de 1:12,7 ou plus mais n'excédant pas 1:65,3",1,01-01-2014
8483402970,80,6,"Cage de planétaires en fonte d'acier, présentant : -une denture extérieure ou intérieure dans un pas diamétral standard, -27 dents ou plus, mais pas plus de 70 dents, -un diamètre de 300 mm ou plus, mais n'excédant pas 725 mm, -une longueur de 225 mm ou plus, mais n'excédant pas 800 mm, -3 ou 4 engrenages planétaires de différentiel, -une dureté de 40 HRC ou plus, mais n'excédant pas 45 HRC",1,01-01-2024
8483402989,80,6,autres,1,01-01-2012
8483403000,80,3,Broches filetées à billes ou à rouleaux,0,01-01-2006
8483403010,80,4,destinés à des aéronefs civils,1,01-01-2006
8483403090,80,4,autres,1,01-01-2006
8483405100,10,3,"Réducteurs, multiplicateurs et variateurs de vitesse",,01-01-2006
8483405100,80,4,"Réducteurs, multiplicateurs et boîtes de vitesses",0,01-01-2006
8483405110,80,5,destinés à des aéronefs civils,1,01-01-2006
8483405190,80,5,autres,1,01-01-2006
8483405900,80,4,autres,0,01-01-2006
8483405910,80,5,destinés à des aéronefs civils,1,01-01-2006
8483405930,80,5,"Variateur de vitesse hydrostatique: -doté d'une pompe hydraulique et d'un différentiel avec essieu, -avec ou sans ventilateur turbine et/ou poulie, destiné à la fabrication de tondeuses à gazon des sous-positions 8433 11 et 8433 19 ou d'autres tondeuses de la sous-position 8433 20",1,01-07-2020
8483405990,80,5,autres,1,01-01-2006
8483409000,80,3,autres,0,01-01-2006
8483409010,80,4,destinés à des aéronefs civils,1,01-01-2006
8483409080,80,4,"Boîte de transmission comportant - au maximum 3 rapports, - un système de décélération automatique, - un système de marche arrière, destinée à la construction de produits relevant de la position 8427",1,01-07-2011
8483409099,80,4,autres,1,01-07-2011
8483500000,80,2,"Volants et poulies, y compris les poulies à moufles",0,01-01-1972
8483502000,80,3,"coulés ou moulés en fonte, fer ou acier",0,01-01-2006
8483502010,80,4,destinés à des aéronefs civils,1,01-01-2006
8483502090,80,4,autres,1,01-01-2006
8483508000,80,3,autres,0,01-01-2006
8483508010,80,4,destinés à des aéronefs civils,1,01-01-2006
8483508020,80,4,"Poulies à moufles en acier non moulé: - constituées d'acier au carbone de construction conforme à la norme JIS G4051, - d’un diamètre extérieur de 104mm ou plus mais n’excédant pas 142mm, - d’un diamètre intérieur de 33mm ou plus mais n’excédant pas 37mm, - d’une largeur de 22mm ou plus mais n’excédant pas 40mm, - d'un poids de 0,4kg ou plus mais n'excédant pas 1,6kg, - avec 4 gorges trapézoïdales ou plus mais pas plus de 7",1,01-07-2021
8483508030,80,4,"Tendeur mécanique pour maintenir la tension des courroies d'entraînement d'un moteur pour voitures particulières présentant : -deux poulies en polyamide, chacune d'un diamètre de 50 mm ou plus, mais n'excédant pas 70 mm, -un ressort en alliage d'acier contenant du chrome et du silicium, -deux bras en aluminium, -un support en aluminium, destiné à la fabrication de moteurs de véhicules automobiles",1,01-01-2024
8483508040,80,4,"Volant conçu pour amortir les vibrations de torsion et les oscillations dans le système de transmission d'un véhicule avec : -un moment d'inertie total de 0,082 kg m², -un poids de 7 kg ou plus, mais n'excédant pas 8 kg, -un diamètre de 250 mm ou plus, mais n'excédant pas 280 mm, destiné à être utilisé dans la fabrication de véhicules automobiles",1,01-01-2026
8483508050,80,4,"Poulie métallique simple ou double en métal filé : -en acier DC03 ou en acier non allié similaire ou en acier de décolletage, -d'un diamètre primitif de 67 mm ou plus mais n'excédant pas 145 mm, -avec trou intérieur conçu pour le montage d'un palier ou d'une clé",1,01-07-2026
8483508060,80,4,"Triple poulie en métal filé : -en acier DC03 ou en acier non allié similaire ou en acier de décolletage, -d'un diamètre primitif de 60 mm ou plus, mais n'excédant pas 130 mm, -avec trou intérieur conçu pour le montage d'un palier",1,01-07-2026
8483508090,80,4,autres,1,01-01-2006
8483600000,80,2,"Embrayages et organes d'accouplement, y compris les joints d'articulation",0,01-01-1972
8483602000,80,3,"coulés ou moulés en fonte, fer ou acier",0,01-01-2006
8483602010,80,4,destinés à des aéronefs civils,1,01-01-2006
8483602090,80,4,autres,1,01-01-2006
8483608000,80,3,autres,0,01-01-2006
8483608010,80,4,destinés à des aéronefs civils,1,01-01-2006
8483608020,80,4,"Embrayage à roue libre pour les démarreurs de voitures particulières et de véhicules utilitaires avec : -une longueur totale de 49,4 mm ou plus mais n'excédant pas 210 mm, -un pignon de démarreur à 9 dents ou plus, mais pas plus de 16 dents",1,01-07-2026
8483608090,80,4,autres,1,01-01-2006
8483900000,80,2,Roues dentées et autres organes élémentaires de transmission présentés séparément; parties,0,01-01-1972
8483902000,80,3,Parties de paliers pour roulements de tous genres,0,01-01-2006
8483902010,80,4,destinés à des aéronefs civils,1,01-01-2006
8483902090,80,4,autres,1,01-01-2006
8483908100,10,3,autres,,01-01-2006
8483908100,80,4,"coulés ou moulés en fonte, fer ou acier",0,01-01-2006
8483908110,80,5,destinés à des aéronefs civils,1,01-01-2006
8483908190,80,5,autres,1,01-01-2006
8483908900,80,4,autres,0,01-01-2006
8483908910,80,5,destinés à des aéronefs civils,1,01-01-2006
8483908920,80,5,"Roue dentée de système de distribution à programme variable continu pour optimiser le remplissage des cylindres du moteur à combustion interne avec : -carter, -rotor, -au moins 4 vis, -ressort, -un diamètre externe de 80 mm ou plus mais n'excédant pas 95 mm, -une épaisseur de 25 mm ou plus, mais n'excédant pas 35 mm, utilisé dans la fabrication de moteurs de véhicules automobiles",1,01-01-2022
8483908930,80,5,"Pignons en acier forgé à denture extérieure, avec ou sans cannelures intérieures dans un pas diamétral standard, présentant : -un diamètre de 400 mm ou plus, mais n'excédant pas 630 mm, -au minimum 7 dents, mais pas plus de 15 dents, -une dureté à cœur de dent de 28 HRC ou plus, mais n'excédant pas 45 HRC, -une dureté de surface de dent de 50 HRC ou plus, mais n'excédant pas 60 HRC, -avec ou sans une dureté des cannelures de 30 HRC ou plus, mais n'excédant pas 45 HRC, -une profondeur réelle du boîtier cémenté de 4 mm ou plus, mais n'excédant pas 5 mm",1,01-01-2024
8483908940,80,5,"Roues d'engrenage en alliage d'acier avec des dents droites et un profilé en développante, présentant : -une denture externe et/ou interne dans un pas diamétral standard, -un diamètre de 35 mm ou plus mais n'excédant pas 600 mm, -au minimum 13 dents, mais pas plus de 80 dents, -une dureté à cœur de dent de 28 HRC ou plus, mais n'excédant pas 45 HRC, -une dureté de surface de dent de 50 HRC ou plus, mais n'excédant pas 65 HRC, -une profondeur réelle du boîtier cémenté de 1,00 mm ou plus, mais n'excédant pas 3,1 mm, -une dureté des cannelures de 27 HRC ou plus, mais n'excédant pas 62 HRC, -avec ou sans arbre présentant une dureté des cannelures de 27 HRC ou plus, mais n'excédant pas 62 HRC",1,01-01-2024
8483908990,80,5,autres,1,01-01-2006
8484000000,80,1,"Joints métalloplastiques; jeux ou assortiments de joints de composition différente présentés en pochettes, enveloppes ou emballages analogues; joints d'étanchéité mécaniques",0,01-01-1972
8484100000,80,2,Joints métalloplastiques,0,01-01-1972
8484100010,80,3,destinés à des aéronefs civils,1,01-01-2006
8484100090,80,3,autres,1,01-01-2006
8484200000,80,2,Joints d'étanchéité mécaniques,0,01-01-1996
8484200010,80,3,Joint d'arbre mécanique destiné à être incorporé dans les compresseurs rotatifs utilisé dans la fabrication d'appareils pour le conditionnement de l'air de véhicules automobiles,1,01-07-2017
8484200090,80,3,autres,1,01-07-2017
8484900000,80,2,autres,0,01-01-1972
8484900010,80,3,destinés à des aéronefs civils,1,01-01-2006
8484900090,80,3,autres,1,01-01-2006
8485000000,80,1,Machines pour la fabrication additive,0,01-01-2022
8485100000,80,2,Par dépôt métallique,1,01-01-2022
8485200000,80,2,Par dépôt de matières plastiques ou de caoutchouc,1,01-01-2022
8485300000,80,2,"Par dépôt de plâtre, de ciment, de céramique ou de verre",0,01-01-2022
8485301000,80,3,"Par dépôt de plâtre, de ciment ou de céramique",1,01-01-2022
8485309000,80,3,autres,1,01-01-2022
8485800000,80,2,autres,0,01-01-2022
8485801000,80,3,"Machines pour la fabrication additive par dépôt de sable, de ciment ou d'autres produits minéraux",1,01-01-2023
8485809000,80,3,autres,1,01-01-2023
8485900000,80,2,Parties,0,01-01-2022
8485901000,80,3,Parties de machines des sous-positions 8485 30 10 ou 8485 80 10,1,01-01-2022
8485909000,80,3,autres,0,01-01-2022
8485909030,80,4,"Claviers en silicone ou plastique, comprenant - des parties en métaux communs et comprenant ou non des parties en plastique, résine époxy renforcée de fibre de verre ou bois, -même imprimés ou traités en surface, -avec ou sans conducteurs électriques, -avec ou sans membrane collée sur le clavier, -avec ou sans pellicule protectrice, -mono- ou multicouche",1,01-01-2022
8485909090,80,4,autres,1,01-01-2022
8486000000,80,1,"Machines et appareils utilisés exclusivement ou principalement pour la fabrication des lingots, des plaquettes ou des dispositifs à semi-conducteur, des circuits intégrés électroniques ou des dispositifs d'affichage à écran plat; machines et appareils visés à la note 11 C) du présent chapitre; parties et accessoires",0,01-01-2007
8486100000,80,2,Machines et appareils pour la fabrication de lingots ou de plaquettes,1,01-01-2007
8486200000,80,2,Machines et appareils pour la fabrication de dispositifs à semi-conducteur ou des circuits intégrés électroniques,1,01-01-2007
8486300000,80,2,Machines et appareils pour la fabrication de dispositifs d'affichage à écran plat,1,01-01-2007
8486400000,80,2,Machines et appareils visés à la note 11 C) du présent chapitre,1,01-01-2007
8486900000,80,2,Parties et accessoires,1,01-01-2007
8487000000,80,1,"Parties de machines ou d'appareils, non dénommées ni comprises ailleurs dans le présent chapitre, ne comportant pas de connexions électriques, de parties isolées électriquement, de bobinages, de contacts ni d'autres caractéristiques électriques",0,01-01-2007
8487100000,80,2,Hélices pour bateaux et leurs pales,0,01-01-2007
8487101000,80,3,en bronze,1,01-01-2007
8487109000,80,3,autres,1,01-01-2007
8487900000,80,2,autres,0,01-01-2007
8487904000,80,3,en fonte,0,01-01-2012
8487904010,80,4,destinées à certains types de véhicules aériens,1,01-01-2012
8487904090,80,4,autres,1,01-01-2012
8487905100,10,3,en fer ou en acier,,01-01-2007
8487905100,80,4,en acier coulé ou moulé,0,01-01-2007
8487905110,80,5,destinées à certains types de véhicules aériens,1,01-01-2007
8487905190,80,5,autres,1,01-01-2007
8487905700,80,4,"en fer ou acier, forgé ou estampé",0,01-01-2012
8487905710,80,5,destinées à certains types de véhicules aériens,1,01-01-2012
8487905790,80,5,autres,1,01-01-2012
8487905900,80,4,autres,0,01-01-2007
8487905910,80,5,destinées à certains types de véhicules aériens,1,01-01-2007
8487905990,80,5,autres,1,01-01-2007
8487909000,80,3,autres,0,01-01-2007
8487909010,80,4,destinées à certains types de véhicules aériens,1,01-01-2007
8487909090,80,4,autres,1,01-01-2007
8500000000,80,0,"MACHINES, APPAREILS ET MATÉRIELS ÉLECTRIQUES ET LEURS PARTIES; APPAREILS D'ENREGISTREMENT OU DE REPRODUCTION DU SON, APPAREILS D'ENREGISTREMENT OU DE REPRODUCTION DES IMAGES ET DU SON EN TÉLÉVISION, ET PARTIES ET ACCESSOIRES DE CES APPAREILS",0,31-12-1971
8501000000,80,1,"Moteurs et machines génératrices, électriques, à l'exclusion des groupes électrogènes",0,01-01-1972
8501100000,80,2,"Moteurs d'une puissance n'excédant pas 37,5 W",0,01-01-1972
8501101000,80,3,Moteurs synchrones d'une puissance n'excédant pas 18 W,0,01-01-1972
8501101010,80,4,destinés à certains types de véhicules aériens,1,01-01-1972
