GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,UNIT,IS_LEAF,GT_RATE,START_DATE
70021000,80,2,Kugeln,Fr. je 100 kg brutto,1,0.00,1988-01-01
70022000,80,2,Stangen oder Stäbe,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,Röhren:,,,,1988-01-01
70023100,80,3,aus geschmolzenem Quarz oder aus anderem geschmolzenem Siliciumdioxid,Fr. je 100 kg brutto,1,0.00,1988-01-01
70023200,80,3,aus anderem Glas mit einem linearen Ausdehnungskoeffizient von nicht mehr als 5 x 10-6 je Kelvin zwischen 0 °C und 300 °C,Fr. je 100 kg brutto,1,0.00,1988-01-01
70023900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
7003,80,1,"Gegossenes oder gewalztes Glas, in Platten, Tafeln oder Profilen, auch mit absorbierender, reflektierender oder nicht reflektierender Schicht, aber nicht anders bearbeitet:",,0,,1996-01-01
,10,2,"Platten und Tafeln, nicht armiert:",,,,1996-01-01
70031200,80,3,"in der Masse gefärbt, opalisiert, überfangen oder mit absorbierender, reflektierender oder nicht reflektierender Schicht",Fr. je 100 kg brutto,1,0.00,1996-01-01
70031900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1996-01-01
70032000,80,2,"Platten und Tafeln, armiert",Fr. je 100 kg brutto,1,0.00,1996-01-01
70033000,80,2,Profile,Fr. je 100 kg brutto,1,0.00,1996-01-01
7004,80,1,"Gezogenes oder geblasenes Glas, in Tafeln, auch mit absorbierender, reflektierender oder nicht reflektierender Schicht, aber nicht anders bearbeitet:",,0,,1996-01-01
70042000,80,2,"in der Masse gefärbtes, opalisiertes, überfangenes oder mit absorbierender, reflektierender oder nicht reflektierender Schicht versehenes Glas",Fr. je 100 kg brutto,1,0.00,1996-01-01
70049000,80,2,anderes Glas,Fr. je 100 kg brutto,1,0.00,1996-01-01
7005,80,1,"Float-Glas und auf einer oder beiden Seiten geschliffenes oder poliertes Glas, in Platten oder Tafeln, auch mit absorbierender, reflektierender oder nicht reflektierender Schicht, aber nicht anders bearbeitet:",,0,,1996-01-01
70051000,80,2,"nicht armiertes Glas, mit absorbierender, reflektierender oder nicht reflektierender Schicht",Fr. je 100 kg brutto,1,0.00,1996-01-01
,10,2,anderes nicht armiertes Glas:,,,,1996-01-01
70052100,80,3,"in der Masse gefärbt, opalisiert, überfangen oder nur geschliffen",Fr. je 100 kg brutto,1,0.00,1996-01-01
70052900,80,3,anderes,Fr. je 100 kg brutto,1,0.00,1996-01-01
70053000,80,2,armiertes Glas,Fr. je 100 kg brutto,1,0.00,1996-01-01
70060000,80,1,"Glas der Nrn. 7003, 7004 oder 7005, gebogen, facettiert, graviert, gelocht, emailliert oder anders bearbeitet, aber weder gerahmt noch in Verbindung mit anderem Material",Fr. je 100 kg brutto,1,0.00,1988-01-01
7007,80,1,"Sicherheitsglas, aus gehärtetem Glas oder mehrschichtigem Glas (Verbundglas):",,0,,1988-01-01
,10,2,gehärtetes Glas:,,,,1988-01-01
70071100,80,3,"in Abmessungen und Formen, wie sie in Automobilen, Luftfahrzeugen, Schiffen oder anderen Fahrzeugen verwendbar sind",Fr. je 100 kg brutto,1,0.00,1988-01-01
70071900,80,3,anderes,Fr. je 100 kg brutto,1,0.00,2024-01-01
,10,2,mehrschichtiges Glas (Verbundglas):,,,,1988-01-01
70072100,80,3,"in Abmessungen und Formen, wie sie in Automobilen, Luftfahrzeugen, Schiffen oder anderen Fahrzeugen verwendbar sind",Fr. je 100 kg brutto,1,0.00,1988-01-01
70072900,80,3,anderes,Fr. je 100 kg brutto,1,0.00,1988-01-01
70080000,80,1,"Isolierverglasungen, mehrschichtig",Fr. je 100 kg brutto,1,0.00,1988-01-01
7009,80,1,"Spiegel aus Glas, auch gerahmt, einschliesslich Rückspiegel:",,0,,1988-01-01
70091000,80,2,Rückspiegel für Fahrzeuge,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,andere:,,,,1988-01-01
70099100,80,3,nicht gerahmt,Fr. je 100 kg brutto,1,0.00,2024-01-01
70099200,80,3,gerahmt,Fr. je 100 kg brutto,1,0.00,1988-01-01
7010,80,1,"Ballons, Korbflaschen, Flaschen, Flakons, Töpfe, Verpackungsröhrchen, Ampullen und andere Behältnisse zu Transport- oder Verpackungszwecken, aus Glas; Konservengläser; Stöpsel, Deckel und andere Verschlüsse, aus Glas:",,0,,1988-01-01
70101000,80,2,Ampullen,Fr. je 100 kg brutto,1,0.00,1988-01-01
70102000,80,2,"Stöpsel, Deckel und andere Verschlüsse",Fr. je 100 kg brutto,1,0.00,2024-01-01
70109000,80,2,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
7011,80,1,"Offene Glaskolben und Glasröhren sowie Glasteile dazu, ohne Ausrüstung, für elektrische Lampen und Lichtquellen, Kathodenstrahlröhren oder dergleichen:",,0,,1988-01-01
70111000,80,2,für elektrische Beleuchtung,Fr. je 100 kg brutto,1,0.00,1988-01-01
70112000,80,2,für Kathodenstrahlröhren,Fr. je 100 kg brutto,1,0.00,1988-01-01
70119000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
7013,80,1,"Glaswaren zur Verwendung bei Tisch, in der Küche, bei der Toilette, im Büro, zum Ausschmücken von Wohnungen oder zu ähnlichen Zwecken, ausgenommen Waren der Nrn. 7010 oder 7018:",,0,,1988-01-01
70131000,80,2,aus Glaskeramik,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"Trinkgläser mit Fuss, andere als solche aus Glaskeramik:",,,,2007-01-01
70132200,80,3,aus Bleikristallglas,Fr. je 100 kg brutto,1,0.00,2007-01-01
70132800,80,3,andere,Fr. je 100 kg brutto,1,0.00,2007-01-01
,10,2,"andere Trinkgläser, andere als solche aus Glaskeramik:",,,,2007-01-01
70133300,80,3,aus Bleikristallglas,Fr. je 100 kg brutto,1,0.00,2007-01-01
70133700,80,3,andere,Fr. je 100 kg brutto,1,0.00,2007-01-01
,10,2,"Waren zur Verwendung bei Tisch (andere als Trinkgläser) oder in der Küche, andere als solche aus Glaskeramik:",,,,2007-01-01
70134100,80,3,aus Bleikristallglas,Fr. je 100 kg brutto,1,0.00,2007-01-01
70134200,80,3,aus Glas mit einem linearen Ausdehnungskoeffizient von nicht mehr als 5 x 10-6 je Kelvin zwischen 0 °C und 300 °C,Fr. je 100 kg brutto,1,0.00,2007-01-01
70134900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2007-01-01
,10,2,andere Waren:,,,,1988-01-01
70139100,80,3,aus Bleikristallglas,Fr. je 100 kg brutto,1,0.00,1988-01-01
70139900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
70140000,80,1,"Glaswaren für Signalvorrichtungen und optische Elemente aus Glas (andere als solche der Nr. 7015), nicht optisch bearbeitet",Fr. je 100 kg brutto,1,0.00,1988-01-01
7015,80,1,"Gläser für Uhren und ähnliche Gläser, Gläser für einfache oder medizinische Brillen, gewölbt, gebogen, hohl oder dergleichen, nicht optisch bearbeitet; Hohlkugeln und Segmente davon, aus Glas, zum Herstellen solcher Gläser:",,0,,1988-01-01
70151000,80,2,medizinische Brillengläser,Fr. je 100 kg brutto,1,0.00,1988-01-01
70159000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
7016,80,1,"Pflastersteine, Bausteine, Fliesen, Dachziegel und andere Waren, aus gepresstem oder geformtem Glas, auch armiert, zu Bauzwecken; Glaswürfel, Glassteinchen und anderes Kleinglas, auch auf Unterlage, für Mosaike oder zu ähnlichen Zierzwecken; Kunstverglasungen; vielzelliges Glas oder Schaumglas in Form von Blöcken, Tafeln, Platten, Kokillen oder in ähnlichen Formen:",,0,,1988-01-01
70161000,80,2,"Glaswürfel, Glassteinchen und anderes Kleinglas, auch auf Unterlage, für Mosaike oder zu ähnlichen Zierzwecken",Fr. je 100 kg brutto,1,0.00,1988-01-01
70169000,80,2,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
7017,80,1,"Bedarfsartikel für Laboratorien, für hygienische oder pharmazeutische Zwecke, aus Glas, auch mit Skalen oder Eichzeichen:",,0,,1988-01-01
70171000,80,2,aus geschmolzenem Quarz oder anderem geschmolzenem Siliciumdioxid,Fr. je 100 kg brutto,1,0.00,1988-01-01
70172000,80,2,aus anderem Glas mit einem linearen Ausdehnungskoeffizient von nicht mehr als 5 x 10-6 je Kelvin zwischen 0 °C und 300 °C,Fr. je 100 kg brutto,1,0.00,1988-01-01
70179000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
7018,80,1,"Glasperlen, Nachahmungen von echten Perlen oder Zuchtperlen, Nachahmungen von Edelsteinen und Schmucksteinen und ähnliche Glaskurzwaren, sowie Waren daraus (andere als Phantasieschmuck); Glasaugen, ausgenommen Prothesen; Statuetten und andere Ziergegenstände aus lampengeblasenem (gesponnenem) Glas, andere als Phantasieschmuck; Mikrokugeln aus Glas mit einem Durchmesser von nicht mehr als 1 mm:",,0,,1988-01-01
70181000,80,2,"Glasperlen, Nachahmungen von echten Perlen oder Zuchtperlen, Nachahmungen von Edelsteinen und Schmucksteinen und ähnliche Glaskurzwaren",Fr. je 100 kg brutto,1,0.00,1988-01-01
70182000,80,2,Mikrokugeln aus Glas mit einem Durchmesser von nicht mehr als 1 mm,Fr. je 100 kg brutto,1,0.00,1988-01-01
70189000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
7019,80,1,"Glasfasern (einschliesslich Glaswolle) und Waren daraus (z.B. Garne, Glasseidenstränge (Rovings), Gewebe):",,0,,1988-01-01
,10,2,"Lunten, Glasseidenstränge (Rovings), Garne, auch geschnitten und Matten aus diesen Stoffen:",,,,1996-01-01
70191100,80,3,"Garne, geschnitten (chopped strands), mit einer Länge von nicht mehr als 50 mm",Fr. je 100 kg brutto,1,0.00,1996-01-01
70191200,80,3,Glasseidenstränge (Rovings),Fr. je 100 kg brutto,1,0.00,1996-01-01
70191300,80,3,"andere Garne, Lunten",Fr. je 100 kg brutto,1,0.00,2022-01-01
70191400,80,3,Matten mechanisch verbunden,Fr. je 100 kg brutto,1,0.00,2022-01-01
70191500,80,3,Matten chemisch verbunden,Fr. je 100 kg brutto,1,0.00,2022-01-01
70191900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2022-01-01
,10,2,Stoffe mechanisch verbunden:,,,,2022-01-01
70196100,80,3,Gewebe aus Glasseidensträngen (Rovings) mit geschlossener Masche,Fr. je 100 kg brutto,1,0.00,2022-01-01
70196200,80,3,andere Stoffe aus Glasseidensträngen (Rovings) mit geschlossener Masche,Fr. je 100 kg brutto,1,0.00,2022-01-01
70196300,80,3,"Gewebe aus Garnen mit geschlossener Masche, in Leinwandbindung, weder bestrichen noch geschichtet",Fr. je 100 kg brutto,1,0.00,2022-01-01
70196400,80,3,"Gewebe aus Garnen mit geschlossener Masche, in Leinwandbindung, bestrichen oder geschichtet",Fr. je 100 kg brutto,1,0.00,2022-01-01
70196500,80,3,Gewebe mit offener Masche mit einer Breite von nicht mehr als 30 cm,Fr. je 100 kg brutto,1,0.00,2022-01-01
70196600,80,3,Gewebe mit offener Masche mit einer Breite von mehr als 30 cm,Fr. je 100 kg brutto,1,0.00,2022-01-01
70196900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2022-01-01
,10,2,"Stoffe, chemisch verbunden:",,,,2022-01-01
70197100,80,3,Vliese (dünnschichtig),Fr. je 100 kg brutto,1,0.00,2022-01-01
70197200,80,3,andere Stoffe mit geschlossener Masche,Fr. je 100 kg brutto,1,0.00,2022-01-01
70197300,80,3,andere Stoffe mit offener Masche,Fr. je 100 kg brutto,1,0.00,2022-01-01
70198000,80,2,Glaswolle und Waren daraus,Fr. je 100 kg brutto,1,0.00,2022-01-01
70199000,80,2,andere,Fr. je 100 kg brutto,1,0.00,2022-01-01
70200000,80,1,Andere Glaswaren,Fr. je 100 kg brutto,1,0.00,2024-01-01
71,80,0,"Echte Perlen oder Zuchtperlen, Edelsteine, Schmucksteine oder dergleichen, Edelmetalle, Edelmetallplattierungen und Waren daraus; Phantasieschmuck; Münzen",,0,,1988-01-01
7101,80,1,"Echte Perlen oder Zuchtperlen, auch bearbeitet oder assortiert, jedoch weder aufgereiht noch montiert oder gefasst; echte Perlen oder Zuchtperlen, zur Erleichterung des Transportes vorübergehend aufgereiht:",,0,,1996-01-01
71011000,80,2,echte Perlen,Fr. je 100 kg brutto,1,0.00,1996-01-01
,10,2,Zuchtperlen:,,,,1996-01-01
71012100,80,3,roh,Fr. je 100 kg brutto,1,0.00,1996-01-01
71012200,80,3,bearbeitet,Fr. je 100 kg brutto,1,0.00,1996-01-01
7102,80,1,"Diamanten, auch bearbeitet, jedoch weder montiert noch gefasst:",,0,,1988-01-01
71021000,80,2,nicht sortiert,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,Industriediamanten:,,,,1988-01-01
71022100,80,3,"roh oder lediglich gesägt, gespalten oder rauh geschliffen",Fr. je 100 kg brutto,1,0.00,1988-01-01
71022900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,andere als Industriediamanten:,,,,1988-01-01
71023100,80,3,"roh oder lediglich gesägt, gespalten oder rauh geschliffen",Fr. je 100 kg brutto,1,0.00,1988-01-01
71023900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
7103,80,1,"Edelsteine und Schmucksteine, andere als Diamanten, auch bearbeitet oder assortiert, jedoch weder aufgereiht noch montiert oder gefasst; Edelsteine und Schmucksteine, andere als Diamanten, nicht assortiert, zur Erleichterung des Transportes vorübergehend aufgereiht:",,0,,1988-01-01
71031000,80,2,roh oder lediglich gesägt oder grob bearbeitet,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,anders bearbeitet:,,,,1988-01-01
71039100,80,3,"Rubine, Saphire und Smaragde",Fr. je 100 kg brutto,1,0.00,1988-01-01
71039900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
7104,80,1,"Synthetische oder rekonstituierte Steine, auch bearbeitet oder assortiert, jedoch weder aufgereiht noch montiert oder gefasst; synthetische oder rekonstituierte Steine, nicht assortiert, zur Erleichterung des Transportes vorübergehend aufgereiht:",,0,,1988-01-01
71041000,80,2,piezoelektrische Quarze,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"andere, roh oder lediglich gesägt oder grob behauen:",,,,2022-01-01
71042100,80,3,Diamanten,Fr. je 100 kg brutto,1,0.00,2022-01-01
71042900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2022-01-01
,10,2,andere:,,,,2022-01-01
71049100,80,3,Diamanten,Fr. je 100 kg brutto,1,0.00,2022-01-01
71049900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2022-01-01
7105,80,1,"Staub und Pulver von Edelsteinen, Schmucksteinen oder synthetischen Steinen:",,0,,1988-01-01
71051000,80,2,von Diamanten,Fr. je 100 kg brutto,1,0.00,1988-01-01
71059000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
7106,80,1,Silber (einschliesslich vergoldetes oder platiniertes Silber) in Rohform oder in Form von Halbzeug oder Pulver:,,0,,1988-01-01
71061000,80,2,Pulver,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,anderes:,,,,1988-01-01
71069100,80,3,in Rohform,Fr. je 100 kg brutto,1,0.00,2012-01-01
71069200,80,3,in Form von Halbzeug,Fr. je 100 kg brutto,1,0.00,2024-01-01
71070000,80,1,"Silberplattierungen auf unedlen Metallen, in Rohform oder in Form von Halbzeug",Fr. je 100 kg brutto,1,0.00,1988-01-01
7108,80,1,"Gold (einschliesslich platiniertes Gold), in Rohform oder in Form von Halbzeug oder Pulver:",,0,,1988-01-01
,10,2,zu nicht monetären Zwecken:,,,,1988-01-01
71081100,80,3,Pulver,Fr. je 100 kg brutto,1,0.00,1988-01-01
71081200,80,3,in anderen Rohformen,Fr. je 100 kg brutto,1,0.00,2012-01-01
71081300,80,3,in Form von Halbzeug,Fr. je 100 kg brutto,1,0.00,1988-01-01
71082000,80,2,zu monetären Zwecken,Fr. je 100 kg brutto,1,0.00,1988-01-01
71090000,80,1,"Goldplattierungen auf unedlen Metallen oder auf Silber, in Rohform oder in Form von Halbzeug",Fr. je 100 kg brutto,1,0.00,1988-01-01
7110,80,1,"Platin, in Rohform oder in Form von Halbzeug oder Pulver:",,0,,1988-01-01
,10,2,Platin:,,,,1988-01-01
71101100,80,3,in Rohform oder in Pulverform,Fr. je 100 kg brutto,1,0.00,1988-01-01
71101900,80,3,anderes,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,Palladium:,,,,1988-01-01
71102100,80,3,in Rohform oder in Pulverform,Fr. je 100 kg brutto,1,0.00,1988-01-01
71102900,80,3,anderes,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,Rhodium:,,,,1988-01-01
71103100,80,3,in Rohform oder in Pulverform,Fr. je 100 kg brutto,1,0.00,1988-01-01
71103900,80,3,anderes,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"Iridium, Osmium und Ruthenium:",,,,1988-01-01
71104100,80,3,in Rohform oder in Pulverform,Fr. je 100 kg brutto,1,0.00,1988-01-01
71104900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
71110000,80,1,"Platinplattierungen auf unedlen Metallen, auf Silber oder auf Gold, in Rohform oder in Form von Halbzeug",Fr. je 100 kg brutto,1,0.00,1988-01-01
7112,80,1,"Abfälle und Schrott aus Edelmetallen oder Edelmetallplattierungen; andere Abfälle und Schrott, Edelmetalle oder Edelmetallverbindungen enthaltend, wie sie hauptsächlich zur Wiedergewinnung von Edelmetallen verwendet werden, andere als Waren der Nr. 8549:",,0,,1996-01-01
71123000,80,2,"Aschen, Edelmetalle oder Edelmetallverbindungen enthaltend",Fr. je 100 kg brutto,1,0.00,2002-01-01
,10,2,andere:,,,,2002-01-01
71129100,80,3,"aus Gold, einschliesslich aus Goldplattierungen, ausgenommen andere Edelmetalle enthaltende Bearbeitungsabfälle",Fr. je 100 kg brutto,1,0.00,2002-01-01
71129200,80,3,"aus Platin, einschliesslich aus Platinplattierungen, ausgenommen andere Edelmetalle enthaltende Bearbeitungsabfälle",Fr. je 100 kg brutto,1,0.00,2002-01-01
71129900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2002-01-01
7113,80,1,"Bijouterie und Juwelierwaren und Teile davon, aus Edelmetallen oder Edelmetallplattierungen:",,0,,1988-01-01
,10,2,"aus Edelmetallen, auch mit Edelmetallen überzogen oder plattiert:",,,,1988-01-01
71131100,80,3,"aus Silber, auch mit anderen Edelmetallen überzogen oder plattiert",Fr. je 100 kg brutto,1,0.00,1988-01-01
71131900,80,3,"aus anderen Edelmetallen, auch mit Edelmetallen überzogen oder plattiert",Fr. je 100 kg brutto,1,0.00,1988-01-01
71132000,80,2,aus Edelmetallplattierungen auf unedlen Metallen,Fr. je 100 kg brutto,1,0.00,1988-01-01
7114,80,1,"Gold- und Silberschmiedewaren und Teile davon, aus Edelmetallen oder Edelmetallplattierungen:",,0,,1988-01-01
,10,2,"aus Edelmetallen, auch mit Edelmetallen überzogen oder plattiert:",,,,1988-01-01
71141100,80,3,"aus Silber, auch mit anderen Edelmetallen überzogen oder plattiert",Fr. je 100 kg brutto,1,0.00,2024-01-01
71141900,80,3,"aus anderen Edelmetallen, auch mit Edelmetallen überzogen oder plattiert",Fr. je 100 kg brutto,1,0.00,2024-01-01
71142000,80,2,aus Edelmetallplattierungen auf unedlen Metallen,Fr. je 100 kg brutto,1,0.00,1988-01-01
7115,80,1,Andere Waren aus Edelmetallen oder Edelmetallplattierungen:,,0,,1988-01-01
71151000,80,2,Katalysatoren in Form von Geweben oder Gittern aus Platin,Fr. je 100 kg brutto,1,0.00,1988-01-01
71159000,80,2,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
7116,80,1,"Waren aus echten Perlen oder Zuchtperlen, aus Edelsteinen, Schmucksteinen, synthetischen oder rekonstituierten Steinen:",,0,,1988-01-01
71161000,80,2,aus echten Perlen oder Zuchtperlen,Fr. je 100 kg brutto,1,0.00,1988-01-01
71162000,80,2,"aus Edelsteinen, Schmucksteinen oder synthetischen oder rekonstituierten Steinen",Fr. je 100 kg brutto,1,0.00,2024-01-01
7117,80,1,Phantasieschmuck:,,0,,1988-01-01
,10,2,"aus unedlen Metallen, auch versilbert, vergoldet oder platiniert:",,,,1988-01-01
71171100,80,3,Manschettenknöpfe und ähnliche Knöpfe,Fr. je 100 kg brutto,1,0.00,1988-01-01
71171900,80,3,anderer,Fr. je 100 kg brutto,1,0.00,1988-01-01
71179000,80,2,anderer,Fr. je 100 kg brutto,1,0.00,1988-01-01
7118,80,1,Münzen:,,0,,1988-01-01
71181000,80,2,"Münzen (ausgenommen Goldmünzen), andere als gesetzliche Zahlungsmittel",Fr. je 100 kg brutto,1,0.00,2012-01-01
71189000,80,2,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
72,80,0,Eisen und Stahl,,0,,1988-01-01
7201,80,1,"Roheisen und Spiegeleisen in Masseln, Flossen oder anderen Primärformen:",,0,,1988-01-01
72011000,80,2,"Roheisen, nicht legiert, mit einem Gehalt an Phosphor von 0,5 Gewichtsprozent oder weniger",Fr. je 100 kg brutto,1,0.00,1988-01-01
72012000,80,2,"Roheisen, nicht legiert, mit einem Gehalt an Phosphor von mehr als 0,5 Gewichtsprozent",Fr. je 100 kg brutto,1,0.00,1988-01-01
72015000,80,2,legiertes Roheisen; Spiegeleisen,Fr. je 100 kg brutto,1,0.00,1996-01-01
7202,80,1,Ferrolegierungen:,,0,,1988-01-01
,10,2,Ferromangan:,,,,1988-01-01
72021100,80,3,mit einem Gehalt an Kohlenstoff von mehr als 2 Gewichtsprozent,Fr. je 100 kg brutto,1,0.00,1988-01-01
72021900,80,3,anderes,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,Ferrosilicium:,,,,1988-01-01
72022100,80,3,mit einem Gehalt an Silicium von mehr als 55 Gewichtsprozent,Fr. je 100 kg brutto,1,0.00,1988-01-01
72022900,80,3,anderes,Fr. je 100 kg brutto,1,0.00,1988-01-01
72023000,80,2,Ferrosiliciummangan,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,Ferrochrom:,,,,1988-01-01
72024100,80,3,mit einem Gehalt an Kohlenstoff von mehr als 4 Gewichtsprozent,Fr. je 100 kg brutto,1,0.00,1988-01-01
72024900,80,3,anderes,Fr. je 100 kg brutto,1,0.00,1988-01-01
72025000,80,2,Ferrosiliciumchrom,Fr. je 100 kg brutto,1,0.00,1988-01-01
72026000,80,2,Ferronickel,Fr. je 100 kg brutto,1,0.00,1988-01-01
72027000,80,2,Ferromolybdän,Fr. je 100 kg brutto,1,0.00,1988-01-01
72028000,80,2,Ferrowolfram und Ferrosiliciumwolfram,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,andere:,,,,1988-01-01
72029100,80,3,Ferrotitan und Ferrosiliciumtitan,Fr. je 100 kg brutto,1,0.00,1988-01-01
72029200,80,3,Ferrovanadium,Fr. je 100 kg brutto,1,0.00,1988-01-01
72029300,80,3,Ferroniob,Fr. je 100 kg brutto,1,0.00,1988-01-01
72029900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
7203,80,1,"Durch direkte Reduktion aus Eisenerzen erhaltene Eisenerzeugnisse und anderer Eisenschwamm, in Stücken, Pellets oder ähnlichen Formen; Eisen mit einer minimalen Reinheit von 99,94 Gewichtsprozent, in Stücken, Pellets oder ähnlichen Formen:",,0,,1988-01-01
72031000,80,2,durch direkte Reduktion aus Eisenerzen erhaltene Eisenerzeugnisse,Fr. je 100 kg brutto,1,0.00,1988-01-01
72039000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
7204,80,1,"Abfälle und Schrott, aus Gusseisen, Eisen oder Stahl (Alteisen); Abfallblöcke aus Eisen oder Stahl:",,0,,1988-01-01
72041000,80,2,"Abfälle und Schrott, aus Gusseisen",Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"Abfälle und Schrott, aus legiertem Stahl:",,,,1988-01-01
72042100,80,3,aus rostfreiem Stahl,Fr. je 100 kg brutto,1,0.00,1988-01-01
72042900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
72043000,80,2,"Abfälle und Schrott, aus verzinntem Eisen oder Stahl",Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,andere Abfälle und anderer Schrott:,,,,1988-01-01
72044100,80,3,"Dreh-, Bohr-, Hobel-, Fräs-, Feil-, Säge- oder Schleifspäne sowie Stanz- und Schnittabfälle, auch paketiert",Fr. je 100 kg brutto,1,0.00,1988-01-01
72044900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
72045000,80,2,Abfallblöcke,Fr. je 100 kg brutto,1,0.00,1988-01-01
7205,80,1,"Körner und Pulver, aus Roheisen, Spiegeleisen, Eisen oder Stahl:",,0,,1988-01-01
72051000,80,2,Körner,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,Pulver:,,,,1988-01-01
72052100,80,3,aus legiertem Stahl,Fr. je 100 kg brutto,1,0.00,1988-01-01
72052900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
7206,80,1,"Eisen und nicht legierter Stahl, in Rohblöcken (Ingots) oder anderen Primärformen, ausgenommen Eisen der Nr. 7203:",,0,,1988-01-01
72061000,80,2,Rohblöcke (Ingots),Fr. je 100 kg brutto,1,0.00,1988-01-01
72069000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
7207,80,1,Halbzeug aus Eisen oder nicht legiertem Stahl:,,0,,1988-01-01
,10,2,"mit einem Gehalt an Kohlenstoff von weniger als 0,25 Gewichtsprozent:",,,,1988-01-01
72071100,80,3,mit quadratischem oder rechteckigem Querschnitt und einer Breite von weniger als der doppelten Dicke,Fr. je 100 kg brutto,1,0.00,1988-01-01
72071200,80,3,"andere, mit rechteckigem (nicht quadratischem) Querschnitt",Fr. je 100 kg brutto,1,0.00,1988-01-01
72071900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
72072000,80,2,"mit einem Gehalt an Kohlenstoff von 0,25 Gewichtsprozent oder mehr",Fr. je 100 kg brutto,1,0.00,1988-01-01
7208,80,1,"Flachgewalzte Erzeugnisse aus Eisen oder nicht legiertem Stahl, mit einer Breite von 600 mm oder mehr, warm gewalzt, weder plattiert noch überzogen:",,0,,1988-01-01
72081000,80,2,"aufgerollt, nur warm gewalzt, mit reliefartigen Musterungen",Fr. je 100 kg brutto,1,0.00,2024-01-01
,10,2,"andere, aufgerollt, nur warm gewalzt, entzundert:",,,,1996-01-01
72082500,80,3,"mit einer Dicke von 4,75 mm oder mehr",Fr. je 100 kg brutto,1,0.00,1996-01-01
72082600,80,3,"mit einer Dicke von 3 mm oder mehr, jedoch weniger als 4,75 mm",Fr. je 100 kg brutto,1,0.00,1996-01-01
72082700,80,3,mit einer Dicke von weniger als 3 mm,Fr. je 100 kg brutto,1,0.00,1996-01-01
,10,2,"andere, aufgerollt, nur warm gewalzt:",,,,1996-01-01
72083600,80,3,mit einer Dicke von mehr als 10 mm,Fr. je 100 kg brutto,1,0.00,1996-01-01
72083700,80,3,"mit einer Dicke von 4,75 mm oder mehr, jedoch nicht mehr als 10 mm",Fr. je 100 kg brutto,1,0.00,1996-01-01
72083800,80,3,"mit einer Dicke von 3 mm oder mehr, jedoch weniger als 4,75 mm",Fr. je 100 kg brutto,1,0.00,1996-01-01
72083900,80,3,mit einer Dicke von weniger als 3 mm,Fr. je 100 kg brutto,1,0.00,1996-01-01
